dt,ID,TotalSapFlow_L_hr,Vh_Outer_cm_hr,Vh_Inner_cm_hr,Dendro_um,TDR315_VWC,SWC_Outer_percent,SWC_Inner_percent,radiation_mtn1300_PAR,humidity_mtn_100,humidity_mtn_300,humidity_mtn_700,humidity_mtn_1300,temperature_mtn_100,temperature_mtn_300,temperature_mtn_700,temperature_mtn_1300,humidity_mtn_2000,temperature_mtn_2000,VPD_1m,VPD_3m,VPD_7m,VPD_13m,VPD_20m,NW_PAR_1m,NW_PAR_3m,NW_PAR_7m,NW_PAR_13m,period,time,date
2021-11-20T22:00:00Z,SC,2.773,6.36,-0.2,5282,39,35.21,45.33,209.14426,84.731973,74.96496,75.845997,66.848248,28.347325,29.218499,29.800377,37.368086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SC_winter21,15:00:00,2021-11-20
2021-11-20T22:15:00Z,SC,2.79,6.37,-0.17,5276,39.1,35.33,45.33,201.254381,83.76875,75.103033,76.385139,69.987762,28.156652,29.129738,29.455195,36.378564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SC_winter21,15:15:00,2021-11-20
2021-11-20T22:30:00Z,SC,2.719,6.25,-0.21,5274,39,35.67,45.35,177.420372,83.735876,74.780863,74.817025,72.436912,28.002142,28.77798,29.034401,35.050434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SC_winter21,15:30:00,2021-11-20
2021-11-20T22:45:00Z,SC,2.631,6.1,-0.26,5269,39,36.17,45.47,135.669763,83.009349,75.569851,74.918936,70.990434,27.548474,28.304588,28.607033,33.482321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SC_winter21,15:45:00,2021-11-20
2021-11-20T23:00:00Z,SC,2.697,6.22,-0.23,5267,39.1,36.03,45.71,189.748308,82.792378,74.297608,74.353495,72.893867,27.65696,27.919956,28.012005,32.584847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SC_winter21,16:00:00,2021-11-20
2021-11-20T23:15:00Z,SC,2.701,6.2,-0.2,5262,39.1,36.39,45.76,106.575835,83.308507,75.425203,74.632928,72.095017,27.351227,27.607648,27.873932,31.532863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SC_winter21,16:15:00,2021-11-20
2021-11-20T23:30:00Z,SC,2.573,6,-0.29,5262,39,36.58,45.9,98.357212,82.851552,73.068102,72.959616,74.623066,27.124393,27.216442,27.430126,30.040361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SC_winter21,16:30:00,2021-11-20
2021-11-20T23:45:00Z,SC,2.502,5.85,-0.3,5261,38.9,37.22,45.95,60.222797,81.372199,73.370547,72.614434,71.006871,26.66415,26.950158,27.127681,29.119875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SC_winter21,16:45:00,2021-11-20
2021-11-21T00:00:00Z,SC,2.355,5.55,-0.33,5259,38.8,38.08,46.12,27.677047,80.819908,73.991875,72.581559,71.795859,26.440604,26.680588,26.769349,28.074466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SC_winter21,17:00:00,2021-11-21
2021-11-21T00:15:00Z,SC,2.071,5.04,-0.46,5260,38.9,39.18,46.55,3.843038,82.440621,76.368701,72.055568,73.669705,26.111859,26.315681,27.075082,27.223017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SC_winter21,17:15:00,2021-11-21
2021-11-21T00:30:00Z,SC,1.841,4.62,-0.56,5260,38.9,40.38,46.62,-3.718095,81.885042,75.030709,71.292879,73.784766,25.911324,26.361705,27.071794,26.99947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SC_winter21,17:30:00,2021-11-21
2021-11-21T00:45:00Z,SC,1.662,4.24,-0.58,5261,38.9,41.21,46.74,-4.539958,81.082904,73.239049,69.846402,72.719632,26.003373,26.164458,26.877835,26.943584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SC_winter21,17:45:00,2021-11-21
2021-11-21T01:00:00Z,SC,1.533,3.98,-0.61,5261,38.9,42.03,46.93,-4.375585,79.873122,72.190353,68.873316,71.572312,26.151308,26.328831,27.176993,26.851535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SC_winter21,18:00:00,2021-11-21
2021-11-21T01:15:00Z,SC,1.418,3.79,-0.68,5260,38.9,42.43,46.93,-4.70433,78.56143,71.283017,67.854207,70.543341,25.862013,26.289381,26.966596,26.670725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SC_winter21,18:15:00,2021-11-21
2021-11-21T01:30:00Z,SC,1.29,3.56,-0.74,5260,38.9,42.91,47.02,-4.539958,78.364183,70.066661,66.782499,69.399308,25.848863,26.236782,26.775924,26.667438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SC_winter21,18:30:00,2021-11-21
2021-11-21T01:45:00Z,SC,1.227,3.43,-0.75,5260,38.9,43.29,47,-4.211213,77.11824,69.451908,66.812086,69.087001,25.783114,26.22692,26.927146,26.634563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SC_winter21,18:45:00,2021-11-21
2021-11-21T02:00:00Z,SC,1.187,3.33,-0.74,5260,38.8,43.53,46.9,-4.539958,77.663956,68.761543,65.885025,68.475535,25.635179,26.35513,26.877835,26.674013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SC_winter21,19:00:00,2021-11-21
2021-11-21T02:15:00Z,SC,1.165,3.32,-0.78,5261,38.8,43.82,47.29,-4.539958,77.41411,68.3276,65.342596,67.985705,25.727227,26.351843,26.867972,26.867972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SC_winter21,19:15:00,2021-11-21
2021-11-21T02:30:00Z,SC,1.137,3.22,-0.74,5261,38.9,43.8,47.05,-4.375585,75.638888,67.900231,64.994126,67.259179,25.855438,26.223632,26.848248,26.867972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SC_winter21,19:30:00,2021-11-21
2021-11-21T02:45:00Z,SC,1.101,3.14,-0.74,NA,39,43.92,47,-4.70433,76.003794,67.324928,64.639081,66.766061,25.72394,26.18747,26.785786,26.706887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SC_winter21,19:45:00,2021-11-21
2021-11-21T03:00:00Z,SC,1.044,3.04,-0.77,5260,38.9,43.92,46.86,-4.211213,75.530402,67.098094,64.109802,66.463616,25.773252,26.21377,26.835098,26.913997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SC_winter21,20:00:00,2021-11-21
2021-11-21T03:15:00Z,SC,1.066,3.09,-0.77,5260,39,44.04,46.98,-4.868703,76.973592,67.288766,64.080215,66.164458,25.901462,26.253219,26.864685,27.002758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SC_winter21,20:15:00,2021-11-21
2021-11-21T03:30:00Z,SC,1.031,3.02,-0.78,5260,39.1,44.23,46.93,-3.882468,76.441025,67.262466,64.28075,66.34198,25.714077,26.023098,26.779211,26.84496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SC_winter21,20:30:00,2021-11-21
2021-11-21T03:45:00Z,SC,1.031,3.03,-0.79,5261,38.9,44.11,46.83,-4.70433,74.876199,67.472863,64.606207,66.667438,25.638466,26.210482,26.979746,26.85811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SC_winter21,20:45:00,2021-11-21
2021-11-21T04:00:00Z,SC,0.968,2.87,-0.77,5261,38.9,44.61,46.95,-4.375585,76.263503,67.877219,64.875778,66.99947,25.694353,26.154596,26.828523,26.848248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SC_winter21,21:00:00,2021-11-21
2021-11-21T04:15:00Z,SC,0.949,2.82,-0.76,5261,38.9,44.25,46.71,-4.539958,78.153786,70.664976,67.532037,69.859551,25.733802,26.246644,26.904134,27.032345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SC_winter21,21:15:00,2021-11-21
2021-11-21T04:30:00Z,SC,0.896,2.71,-0.77,5262,38.9,44.47,46.67,-4.375585,79.271519,70.760312,67.035632,69.438758000000007,25.776539,26.34198,27.127681,26.930434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SC_winter21,21:30:00,2021-11-21
2021-11-21T04:45:00Z,SC,0.874,2.68,-0.79,5261,38.9,44.63,46.67,-4.375585,78.873738,70.973997,67.16713,69.655729,25.750239,26.555665,27.259179,27.246029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SC_winter21,21:45:00,2021-11-21
2021-11-21T05:00:00Z,SC,0.847,2.63,-0.8,5261,38.9,44.68,46.71,-4.04684,80.471438,70.911535,67.463001,69.62943,26.013235,26.328831,27.354515,27.242742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SC_winter21,22:00:00,2021-11-21
2021-11-21T05:15:00Z,SC,0.834,2.6,-0.8,5261,38.9,44.8,46.69,-4.539958,80.612799,70.885236,67.620798,69.530806,25.651616,26.489916,27.400539,27.18028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SC_winter21,22:15:00,2021-11-21
2021-11-21T05:30:00Z,SC,0.835,2.64,-0.84,5261,38.9,44.9,46.83,-4.539958,80.099956,71.246855,67.597786,69.659017,25.845575,26.335405,27.213154,27.377527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SC_winter21,22:30:00,2021-11-21
2021-11-21T05:45:00Z,SC,0.825,2.6,-0.82,5262,38.9,44.9,46.59,-4.211213,80.119681,71.292879,67.679972,69.803665,25.875163,26.486628,27.328215,27.374239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SC_winter21,22:45:00,2021-11-21
2021-11-21T06:00:00Z,SC,0.807,2.56,-0.82,5261,39,44.9,46.55,-4.868703,80.708135,71.592037,67.781883,69.701754,25.970499,26.526078,27.518887,27.32164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SC_winter21,23:00:00,2021-11-21
2021-11-21T06:15:00Z,SC,0.781,2.5,-0.82,5262,39,45.18,46.59,-4.539958,80.852782,71.187681,67.709559,69.491357,25.674628,26.476766,27.47615,27.430126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SC_winter21,23:15:00,2021-11-21
2021-11-21T06:30:00Z,SC,0.785,2.51,-0.82,5262,38.9,45.18,46.69,-4.539958,80.573349,71.40794,67.735859,69.754353,25.766677,26.545802,27.357802,27.292053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SC_winter21,23:30:00,2021-11-21
2021-11-21T06:45:00Z,SC,0.799,2.57,-0.85,5262,39,45.14,46.67,-4.375585,80.833058,71.39479,67.676685,70.161997,26.00666,26.54909,27.255891,27.170418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SC_winter21,23:45:00,2021-11-21
2021-11-21T07:00:00Z,SC,0.772,2.48,-0.82,5262,39,45.09,46.59,-4.375585,81.086191,71.526288,67.870644,70.231033,26.062547,26.463616,27.594499,27.242742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SC_winter21,00:00:00,2021-11-21
2021-11-21T07:15:00Z,SC,1.129,3.22,-0.76,5263,39.1,45.04,47.05,-4.375585,83.742451,77.631082,74.425819,76.914418,25.87845,26.000086,26.818661,26.772636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SC_winter21,00:15:00,2021-11-21
2021-11-21T07:30:00Z,SC,1.053,3.06,-0.77,5263,39.1,44.56,47.12,-4.868703,88.367892,86.185026,79.001948,88.101609,25.503681,24.816604,26.256507,25.027001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SC_winter21,00:30:00,2021-11-21
2021-11-21T07:45:00Z,SC,0.853,2.67,-0.83,5263,39.2,45.23,47.05,-4.375585,90.866354,85.333576,77.052491,85.543973,25.089462,25.096037,26.651001,25.687778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SC_winter21,00:45:00,2021-11-21
2021-11-21T08:00:00Z,SC,0.728,2.42,-0.86,5262,39.1,45.95,46.88,-4.375585,91.878888,82.940313,75.987357,82.637868,25.09275,25.506968,26.683875,26.171033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SC_winter21,01:00:00,2021-11-21
2021-11-21T08:15:00Z,SC,0.781,2.52,-0.84,5262,39.2,46.07,47,-4.70433,91.671779,83.818062,78.209673,83.61424,25.122337,25.474094,26.614839,26.052685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SC_winter21,01:15:00,2021-11-21
2021-11-21T08:30:00Z,SC,0.635,2.24,-0.89,5262,39.3,46.81,47.14,-4.375585,93.368103,88.206807,80.205155,91.957787,25.056588,24.777154,26.253219,25.027001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SC_winter21,01:30:00,2021-11-21
2021-11-21T08:45:00Z,SC,0.52,2.04,-0.95,5261,39.3,47.24,47.24,-4.539958,93.844783,87.874775,77.420685,88.042434,25.023713,24.984264,26.99947,25.451082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SC_winter21,01:45:00,2021-11-21
2021-11-21T09:00:00Z,SC,0.518,1.98,-0.89,5262,39.3,47.84,47.19,-4.868703,93.831633,85.113317,76.661284,84.814159,24.948102,25.329446,26.943584,26.003373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SC_winter21,02:00:00,2021-11-21
2021-11-21T09:15:00Z,SC,0.551,2.09,-0.93,5261,39.4,47.57,47.57,-4.868703,93.318791,85.208653,78.880313,85.543973,24.915227,25.38862,26.85811,26.171033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SC_winter21,02:15:00,2021-11-21
2021-11-21T09:30:00Z,SC,0.427,1.87,-0.99,5263,39.4,47.96,47.62,-4.539958,93.926969,88.979358,81.105916,90.718418,24.961252000000002,25.165073,26.20062,25.270272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SC_winter21,02:30:00,2021-11-21
2021-11-21T09:45:00Z,SC,0.336,1.64,-0.96,5262,39.4,48.55,47.55,-4.70433,94.380637,87.937236,78.811276,88.890596,25.06645,25.013851,26.565527,25.513543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SC_winter21,02:45:00,2021-11-21
2021-11-21T10:00:00Z,SC,0.292,1.57,-0.99,NA,39.3,48.94,47.6,-4.70433,94.193253,85.803681,77.144539,85.90888,25.086175,25.270272,26.601689,26.105284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SC_winter21,03:00:00,2021-11-21
2021-11-21T10:15:00Z,SC,0.247,1.47,-0.99,5262,39.4,49.25,47.57,-4.868703,94.074904,83.975859,76.996604,83.798337,25.027001,25.592442,27.055357,26.453754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SC_winter21,03:15:00,2021-11-21
2021-11-21T10:30:00Z,SC,0.195,1.4,-1.04,5262,39.4,49.44,47.55,-4.211213,93.713285,82.529382,76.506774,81.996815,25.046725,26.134871,27.071794,26.562239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SC_winter21,03:30:00,2021-11-21
2021-11-21T10:45:00Z,SC,0.184,1.33,-0.99,5262,39.4,49.58,47.72,-4.70433,93.259617,81.901479,76.053106,81.099341,25.23411,25.871875,26.937009,26.697025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SC_winter21,03:45:00,2021-11-21
2021-11-21T11:00:00Z,SC,0.131,1.24,-1.02,5261,39.4,50.06,47.67,-4.539958,93.121544,81.421511,75.592863,80.261042,25.178223,25.993511,27.295341,26.739762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SC_winter21,04:00:00,2021-11-21
2021-11-21T11:15:00Z,SC,0.145,1.28,-1.03,5262,39.4,50.06,47.98,-4.375585,93.052508,80.925106,75.520539,79.603552,25.056588,26.039535,27.354515,27.03892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SC_winter21,04:15:00,2021-11-21
2021-11-21T11:30:00Z,SC,0.172,1.33,-1.02,5261,39.4,49.53,47.67,-4.375585,92.763212,80.711422,75.076734,79.212345,25.19466,26.325543,27.354515,27.075082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SC_winter21,04:30:00,2021-11-21
2021-11-21T11:45:00Z,SC,0.202,1.38,-1,5261,39.4,49.46,47.91,-4.539958,92.362143,79.692313,74.761139,78.840863,25.313009,26.388005,27.259179,27.117818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SC_winter21,04:45:00,2021-11-21
2021-11-21T12:00:00Z,SC,0.177,1.35,-1.03,5262,39.4,49.61,47.91,-4.375585,92.664588,80.132831,74.425819,78.203098,25.24726,26.457041,27.338078,27.351227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SC_winter21,05:00:00,2021-11-21
2021-11-21T12:15:00Z,SC,0.246,1.44,-0.96,5262,39.4,49.87,48.15,-4.539958,92.09586,76.944005,71.624912,75.17207,25.365608,26.279519,27.236167,27.022482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SC_winter21,05:15:00,2021-11-21
2021-11-21T12:30:00Z,SC,0.283,1.54,-0.98,5262,39.4,49.75,48.2,-4.211213,89.65986,75.379179,70.855649,74.294321,25.158499,26.092134,27.052069,26.838385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SC_winter21,05:30:00,2021-11-21
2021-11-21T12:45:00Z,SC,0.353,1.66,-0.94,5262,39.4,49.37,48.2,-4.70433,88.594726,74.458693,69.734628,73.028653,24.823179,25.977073,26.802223,26.927146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SC_winter21,05:45:00,2021-11-21
2021-11-21T13:00:00Z,SC,0.39,1.77,-0.97,5261,39.4,49.29,48.29,-4.539958,89.216054,74.02475,68.646482,72.121317,24.905365,26.151308,26.897559,26.657575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SC_winter21,06:00:00,2021-11-21
2021-11-21T13:15:00Z,SC,0.448,1.88,-0.95,5262,39.4,48.82,48.31,-4.211213,89.064831,72.621009,68.212539,71.000296,24.92509,25.967211,26.897559,26.904134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SC_winter21,06:15:00,2021-11-21
2021-11-21T13:30:00Z,SC,0.549,2.04,-0.88,5262,39.4,48.36,48.05,-4.375585,86.84909,71.739972,67.512312,70.471017,24.727843,25.973786,26.720037,26.713462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SC_winter21,06:30:00,2021-11-21
2021-11-21T13:45:00Z,SC,0.55,2.08,-0.92,5262,39.4,48.08,48.08,-4.868703,87.273171,72.167341,66.821948,69.790515,24.586482,25.894887,26.848248,26.637851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SC_winter21,06:45:00,2021-11-21
2021-11-21T14:00:00Z,SC,0.533,2.06,-0.94,5261,39.4,48.86,48.36,-2.074371,86.014078,70.865511,66.125009,69.349997,24.823179,25.885025,26.733187,26.66415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SC_winter21,07:00:00,2021-11-21
2021-11-21T14:15:00Z,SC,0.88,2.75,-0.85,5262,39.4,47,48.43,6.637371,77.387811,68.215827,65.750239,68.182952,24.882353,25.38862,25.986936,25.73709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SC_winter21,07:15:00,2021-11-21
2021-11-21T14:30:00Z,SC,0.996,2.97,-0.81,5261,39.4,46.09,48.36,17.650326,75.076734,68.304588,65.345883,68.728669,24.823179,25.096037,25.648328,25.552992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SC_winter21,07:30:00,2021-11-21
2021-11-21T14:45:00Z,SC,1.137,3.21,-0.73,5262,39.4,45.28,48.08,28.334537,75.290418,68.712231,65.54313,68.564296,24.573333,24.875778,25.654903,25.286709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SC_winter21,07:45:00,2021-11-21
2021-11-21T15:00:00Z,SC,1.266,3.47,-0.7,5262,39.4,44.39,47.79,58.4147,75.980782,68.472248,65.648328,68.304588,24.556895,24.91194,25.645041,25.454369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SC_winter21,08:00:00,2021-11-21
2021-11-21T15:15:00Z,SC,1.316,3.59,-0.71,5261,39.5,43.75,47.76,64.003364,75.737511,68.143503,65.54313,68.123778,24.474709,24.971114,25.631891,25.470806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SC_winter21,08:15:00,2021-11-21
2021-11-21T15:30:00Z,SC,1.47,3.84,-0.61,5261,39.4,43.08,47.43,88.001746,76.940718,68.66292,65.266984,68.044879,24.428685,24.852766,25.55628,25.395195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SC_winter21,08:30:00,2021-11-21
2021-11-21T15:45:00Z,SC,1.525,4.01,-0.66,5262,39.5,42.51,47.48,109.041422,76.582386,68.120491,65.263697,67.620798,24.632507,25.030288,25.493818,25.585867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SC_winter21,08:45:00,2021-11-21
2021-11-21T16:00:00Z,SC,1.609,4.15,-0.61,5261,39.4,42.1,47.29,124.82118,75.237819,67.857495,65.257122,67.02577,24.487859,24.875778,25.523405,25.73709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SC_winter21,09:00:00,2021-11-21
2021-11-21T16:15:00Z,SC,1.693,4.31,-0.58,5261,39.5,41.53,47.24,138.13535,75.372604,67.581349,65.036863,67.16713,24.609494,24.994126,25.73709,25.766677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SC_winter21,09:15:00,2021-11-21
2021-11-21T16:30:00Z,SC,1.756,4.44,-0.57,5261,39.5,40.81,46.86,161.147497,74.961673,67.910094,65.263697,66.943584,24.468134,25.04015,25.776539,25.937624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SC_winter21,09:30:00,2021-11-21
2021-11-21T16:45:00Z,SC,1.792,4.53,-0.58,5261,39.4,40.47,46.9,158.188792,77.075503,67.666822,64.91194,66.710175,24.685106,24.948102,25.829138,25.947486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SC_winter21,09:45:00,2021-11-21
2021-11-21T17:00:00Z,SC,1.865,4.6,-0.48,5262,39.4,40.14,46.5,171.174218,76.401576,67.716134,64.859341,66.976458,24.869203,25.0796,26.003373,25.746952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SC_winter21,10:00:00,2021-11-21
2021-11-21T17:15:00Z,SC,1.898,4.7,-0.51,NA,39.4,39.61,46.28,297.576651,76.661284,67.781883,64.583195,66.805511,24.964539,25.493818,26.144733,26.36828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SC_winter21,10:15:00,2021-11-21
2021-11-21T17:30:00Z,SC,1.906,4.69,-0.48,5261,39.4,39.64,46.23,389.460865,79.952021,66.591827,63.383276,66.125009,25.181511,25.835713,26.197333,26.88441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SC_winter21,10:30:00,2021-11-21
2021-11-21T17:45:00Z,SC,1.915,4.73,-0.5,5261,39.4,39.33,46.26,298.234141,80.783746,65.520118,65.631891,65.631891,25.036863,26.401154,26.756199,27.702984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SC_winter21,10:45:00,2021-11-21
2021-11-21T18:00:00Z,SC,1.938,4.79,-0.51,5261,39.4,39.45,46.21,284.262481,80.833058,66.20062,65.273559,66.22692,25.38862,26.618126,27.081656,27.772021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SC_winter21,11:00:00,2021-11-21
2021-11-21T18:15:00Z,SC,2.057,4.99,-0.44,5261,39.4,39.06,46,302.672198,79.925722,66.101997,65.283422,67.058644,25.214385,26.627988,26.933721,27.686547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SC_winter21,11:15:00,2021-11-21
2021-11-21T18:30:00Z,SC,2.062,5.01,-0.45,5260,39.4,38.94,46.02,319.602563,79.807373,66.295956,66.397867,68.774693,25.411632,26.35513,26.585252,27.640523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SC_winter21,11:30:00,2021-11-21
2021-11-21T18:45:00Z,SC,2.089,5.06,-0.44,5261,39.4,38.99,45.88,295.439809,80.175568,67.137543,65.503681,67.315065,25.599017,26.752912,26.950158,27.97913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SC_winter21,11:45:00,2021-11-21
2021-11-21T19:00:00Z,SC,2.065,4.98,-0.41,5261,39.4,38.87,45.83,428.910259,80.136118,66.779211,66.253219,68.074466,25.54313,26.634563,26.923859,27.99228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SC_winter21,12:00:00,2021-11-21
2021-11-21T19:15:00Z,SC,1.929,4.76,-0.5,5260,39.3,39.11,46.07,608.076257,80.491163,67.890369,70.033786,71.720248,25.668053,26.966596,27.186855,28.353899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SC_winter21,12:15:00,2021-11-21
2021-11-21T19:30:00Z,SC,1.743,4.41,-0.57,5260,39.3,40,46,395.707019,81.201252,68.741818,70.076523,71.628199,25.829138,27.242742,27.436701,29.44862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SC_winter21,12:30:00,2021-11-21
2021-11-21T19:45:00Z,SC,1.821,4.53,-0.51,5259,39.4,39.92,45.9,228.375839,81.174952,69.031114,70.878661,71.08577,25.802839,27.157268,27.407114,29.261235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SC_winter21,12:45:00,2021-11-21
2021-11-21T20:00:00Z,SC,1.879,4.65,-0.5,5260,39.4,39.85,46.04,258.127257,80.668685,69.333559,68.922628,70.129122,25.681203,26.841673,26.973171,28.797705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SC_winter21,13:00:00,2021-11-21
2021-11-21T20:15:00Z,SC,1.769,4.44,-0.54,5260,39.4,40.4,46.14,278.673817,80.49445,68.189527,67.377527,71.861608,25.773252,26.779211,27.255891,28.462385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SC_winter21,13:15:00,2021-11-21
2021-11-21T20:30:00Z,SC,1.868,4.68,-0.56,5259,39.4,39.68,46.12,388.145885,81.414936,69.330272,67.762159,77.913803,25.954061,26.960021,27.127681,28.879891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SC_winter21,13:30:00,2021-11-21
2021-11-21T20:45:00Z,SC,2.205,5.32,-0.44,5258,39.4,39.78,46.52,472.468965,81.727244,73.022078,74.971535,79.88956,25.825851,27.035632,26.890984,29.948312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SC_winter21,13:45:00,2021-11-21
2021-11-21T21:00:00Z,SC,2.534,5.94,-0.32,5256,39.3,37.82,46.38,574.051154,84.307892,77.818467,80.083519,78.837576,25.815988,26.581964,26.779211,31.805721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SC_winter21,14:00:00,2021-11-21
2021-11-21T21:15:00Z,SC,2.707,6.27,-0.26,5255,39.3,36.84,46.07,243.662479,85.566985,80.948118,82.049414,77.364799,25.954061,26.36828,27.200005,33.452734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SC_winter21,14:15:00,2021-11-21
2021-11-21T21:30:00Z,SC,2.782,6.41,-0.23,5253,39.3,36.36,45.9,229.362074,85.783957,80.471438,79.508216,71.148232,25.871875,26.125009,27.200005,33.738742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SC_winter21,14:30:00,2021-11-21
