date,datetime,daily_max,daily_min,amplitude,twd,twd_norm,twd_min,instance,Temperature,Humidity,VPD,Tree_ID,minute,hour,displacement.um.fixed,second,twd_pd
2026-07-06,2026-07-06T09:00:00Z,2377.9296877,2208.9843752,168.9453125,156.73828129999993,0.19827053731913138,0.1809759110164376,10,26.01000023,81.12000275,0.634955943,BioR1170,3,2,2364.2578127,0,0.1813876877910025
2026-07-06,2026-07-06T09:15:00Z,2377.9296877,2208.9843752,168.9453125,155.2734375,0.19641754158059394,0.1809759110164376,10,26.15999985,81.43000031,0.630088866,BioR1170,18,2,2365.7226565,0,0.1813876877910025
2026-07-06,2026-07-06T09:30:00Z,2377.9296877,2208.9843752,168.9453125,152.83203129999993,0.19332921551836174,0.1809759110164376,10,26.299999239999998,81.75,0.624367893,BioR1170,33,2,2368.1640627,0,0.1813876877910025
2026-07-06,2026-07-06T09:45:00Z,2377.9296877,2208.9843752,168.9453125,150.87890629999993,0.1908585546179769,0.1809759110164376,10,26.35000038,81.97000122,0.618662596,BioR1170,48,2,2370.1171877,0,0.1813876877910025
2026-07-06,2026-07-06T10:00:00Z,2377.9296877,2208.9843752,168.9453125,149.4140625,0.18900555887943946,0.1809759110164376,10,26.35000038,82.23000336,0.609741151,BioR1170,3,3,2371.5820315,0,0.1813876877910025
2026-07-06,2026-07-06T10:15:00Z,2377.9296877,2208.9843752,168.9453125,147.94921879999993,0.18715256326739965,0.1809759110164376,10,26.38999939,82.54000092,0.600518465,BioR1170,18,3,2373.0468752,0,0.1813876877910025
2026-07-06,2026-07-06T10:30:00Z,2377.9296877,2208.9843752,168.9453125,145.99609379999993,0.18468190236701482,0.1809759110164376,10,26.37000084,82.68000031,0.595001578,BioR1170,33,3,2375.0000002,0,0.1813876877910025
2026-07-06,2026-07-06T10:45:00Z,2377.9296877,2208.9843752,168.9453125,145.01953129999993,0.1834465719168224,0.1809759110164376,10,26.36000061,82.73000336,0.592934191,BioR1170,48,3,2375.9765627,0,0.1813876877910025
2026-07-06,2026-07-06T11:00:00Z,2377.9296877,2208.9843752,168.9453125,143.06640629999993,0.1809759110164376,0.1809759110164376,10,26.299999239999998,81.01000214,0.649684668,BioR1170,3,4,2377.9296877,0,0.1813876877910025
2026-07-06,2026-07-06T11:15:00Z,2377.9296877,2208.9843752,168.9453125,143.06640629999993,0.1809759110164376,0.1809759110164376,10,25.46999931,72.18000031,0.906167388,BioR1170,18,4,2377.9296877,0,0.1813876877910025
2026-07-06,2026-07-06T11:30:00Z,2377.9296877,2208.9843752,168.9453125,143.5546875,0.18159357617828495,0.1809759110164376,10,24.72999954,68.48999786,0.982136965,BioR1170,33,4,2377.4414065,0,0.1813876877910025
2026-07-06,2026-07-06T11:45:00Z,2377.9296877,2208.9843752,168.9453125,143.06640629999993,0.1809759110164376,0.1809759110164376,10,24.60000038,73.62999725,0.815572023,BioR1170,48,4,2377.9296877,0,0.1813876877910025
