dt,Date,time,instrument,individual,canopy,period,condition,gsw_m,gsw_sd,gbw_m,gtw,E_apparent_m,VPcham_m,VPref_m,VPleaf_m,VPDleaf_m,Fs_m,Fm'_m,Fm'_sd,rh_s_m,rh_r_m,Tleaf_m,flow_m,flow_s_m
2026-07-09T13:00:00Z,2026-07-09,06:00:00,PSA-00618,4,Upper,early,drought,0.065092,0.019439199134738037,2.332562,0.063225,0.46471833333333334,3.119492333333333,3.1028933333333333,3.7453263333333333,0.6258346666666667,110.38029233333333,484.30133033333334,19.246383662579127,81.12333333333333,80.69,27.773333333333333,105.53333333333333,104.56666666666666
2026-07-13T13:00:00Z,2026-07-13,06:00:00,PSA-00618,4,Upper,early,drought,-0.002976333333333332,0.018523212392383057,2.6210926666666667,-0.003067333333333334,-0.018862,3.032775,3.033344666666667,3.642984333333333,0.6102096666666667,118.50238033333333,517.9818926666667,23.41841322953086,79.43333333333334,79.44666666666667,27.3,126.89999999999999,126.36666666666667
2026-07-14T13:00:00Z,2026-07-14,06:00:00,PSA-00618,4,Upper,early,drought,0.015710666666666668,0.011362477957441034,2.5913216666666665,0.015583666666666666,0.13115433333333332,3.261211,3.257252333333333,3.966556666666667,0.7053453333333334,171.97156266666667,489.73941033333335,21.9726750461314,79.33333333333333,79.23666666666666,28.76,124.46666666666667,123.7
2026-07-15T13:00:00Z,2026-07-15,06:00:00,PSA-00618,4,Upper,early,drought,0.001145333333333334,0.023525810938909913,2.4930143333333334,9.963333333333328e-4,0.006102000000000001,3.2792413333333332,3.279062,3.9266373333333333,0.6473953333333333,133.19564066666666,494.5472513333333,11.837868229774406,80.94666666666667,80.94333333333333,28.586666666666666,116.83333333333333,115.8
2026-07-16T13:00:00Z,2026-07-16,06:00:00,PSA-00618,4,Upper,early,recovery,-1.1566666666666641e-4,0.02156206326707473,2.5422993333333332,-2.3699999999999993e-4,-0.0013349999999999983,3.287507,3.287563,3.750495,0.46298833333333334,126.86562633333332,504.69721500000003,21.853206629334125,84.60666666666667,84.61,27.8,120.56666666666666,119.96666666666667
2026-06-22T19:00:00Z,2026-06-22,12:00:00,PSA-00618,4,Upper,midday,predrought,-0.001895333333333334,0.039570034373668836,2.8876356666666667,-0.0022596666666666685,-0.014371,4.344496333333334,4.3448286666666665,4.829853666666667,0.48535700000000004,50.118328,162.43954966666666,2.790404898984441,95.92333333333333,95.93,32.2,152.6,150.7
2026-06-24T19:00:00Z,2026-06-24,12:00:00,PSA-00618,4,Upper,midday,predrought,0.136994,0.01967376275652424,2.920304333333333,0.13077833333333333,0.801723,4.788618333333334,4.769646333333333,5.2970223333333335,0.5084043333333333,119.59290533333333,451.834544,4.053821066176829,95.51,95.13,33.846666666666664,156.5,154.23333333333332
2026-06-30T19:00:00Z,2026-06-30,12:00:00,PSA-00618,4,Upper,midday,predrought,-0.20462266666666665,0.05104719822216821,2.62755,-0.22272666666666666,-1.079765,4.477900666666667,4.509265,4.895007666666666,0.417107,83.24348933333333,384.46319566666665,38.501573986357236,95.69,96.35666666666667,32.44,127.4,126.53333333333333
2026-07-02T19:00:00Z,2026-07-02,12:00:00,PSA-00618,4,Upper,midday,drought,-0.031052,0.009945777043549691,2.9196883333333337,-0.03140933333333333,-0.4215653333333333,4.152237,4.162274333333333,5.268769666666667,1.1165326666666666,165.06088233333332,446.60650633333336,32.82849508883929,92.5,92.72,33.74666666666667,156.46666666666667,154.86666666666667
2026-07-03T19:00:00Z,2026-07-03,12:00:00,PSA-00618,4,Upper,midday,drought,0.023089666666666668,0.002551334030136652,2.582087,0.022883333333333335,0.7816826666666666,3.965327333333333,3.941682,6.810189,2.8448616666666666,113.50083166666667,434.7331746666667,10.807878992399749,96.16333333333333,95.59,38.42333333333333,123.7,122.86666666666666
2026-07-07T19:00:00Z,2026-07-07,12:00:00,PSA-00618,4,Upper,midday,drought,0.037845666666666666,0.015251548522472508,2.457705333333333,0.03721,0.3503306666666667,4.365241,4.353792333333333,5.146133,0.780892,125.60439033333333,441.61216233333334,31.605372358129156,94.95666666666666,94.71,33.32333333333333,114.23333333333333,113.83333333333333
2026-07-08T19:00:00Z,2026-07-08,12:00:00,PSA-00618,4,Upper,midday,drought,-0.012569333333333333,0.010484121342932527,2.3285066666666667,-0.012670333333333334,-0.13069233333333333,4.765763,4.770392,5.606932333333333,0.8411693333333333,143.41270966666667,425.489278,42.106930973002456,95.23666666666666,95.32666666666667,34.86666666666667,105.26666666666667,104.16666666666667
2026-07-09T19:00:00Z,2026-07-09,12:00:00,PSA-00618,4,Upper,midday,drought,-0.09436666666666667,0.004036609633508465,2.7104093333333332,-0.09777533333333334,-0.8219413333333333,4.678554999999999,4.701181,5.380746666666667,0.7021916666666667,125.94795766666667,485.224406,33.227976390613186,95.84333333333333,96.30333333333334,34.126666666666665,134.6,133.2
2026-07-13T19:00:00Z,2026-07-13,12:00:00,PSA-00618,4,Upper,midday,drought,-0.18658466666666668,0.01889861122763611,2.777064,-0.20012733333333332,-0.924989,4.2729626666666665,4.297453333333333,4.662999666666667,0.3900366666666667,128.620148,432.63267,32.18940791374356,96.50666666666667,97.06,31.583333333333332,140.86666666666667,139.56666666666666
2026-07-14T19:00:00Z,2026-07-14,12:00:00,PSA-00618,4,Upper,midday,drought,-0.10992933333333332,0.019289822765731497,2.781379,-0.11455566666666667,-0.5707076666666666,4.621715333333333,4.636730333333333,5.042048666666667,0.42033333333333334,145.61712633333335,431.4145506666666,51.22082768014928,96.93,97.24666666666667,32.96333333333333,141.26666666666665,139.96666666666667
2026-07-15T19:00:00Z,2026-07-15,12:00:00,PSA-00618,4,Upper,midday,drought,-0.2848773333333333,0.02536459716481482,2.8332756666666667,-0.3169423333333333,-1.0749666666666666,3.818204333333333,3.8456683333333332,4.106291333333333,0.288087,117.31064333333333,452.6954753333333,3.7203727633566803,96.13666666666667,96.83,29.36,146.6,145.2
2026-07-16T19:00:00Z,2026-07-16,12:00:00,PSA-00618,4,Upper,midday,recovery,0.0312235,0.05351879094766623,2.9192929999999997,0.0304175,0.1645795,4.033385,4.029457,4.508675500000001,0.4752905,106.667877,444.89005999999995,1.277379914932125,86.75999999999999,86.675,30.990000000000002,156.4,154.4
2026-06-22T15:00:00Z,2026-06-22,08:00:00,PSA-00618,4,Upper,morning,predrought,-0.0048863333333333345,0.02398980767603887,2.919601,-0.005027666666666667,-0.03636833333333333,2.8654473333333335,2.8663263333333333,3.514465,0.6490173333333333,110.63825966666667,486.2054953333333,20.860818106539185,82.74333333333333,82.77,26.69,156.43333333333334,155
2026-06-24T15:00:00Z,2026-06-24,08:00:00,PSA-00618,4,Upper,morning,predrought,0.4127726666666667,0.14629970596803443,2.9194603333333333,0.3582683333333333,3.0224443333333335,3.8919763333333335,3.8195983333333334,4.621470666666666,0.7294946666666666,112.13707966666666,440.985504,8.71122999833731,81.57666666666667,80.06,31.423333333333332,156.43333333333334,154.3
2026-06-30T15:00:00Z,2026-06-30,08:00:00,PSA-00618,4,Upper,morning,predrought,-0.048613666666666666,0.036521321804301295,2.839524,-0.049788,-0.30164399999999997,3.463481333333333,3.471157,3.9641043333333332,0.500623,112.31350966666666,465.844798,15.669062066714545,88.48333333333333,88.67666666666666,28.753333333333334,147.23333333333332,146.13333333333333
2026-07-01T15:00:00Z,2026-07-01,08:00:00,PSA-00618,4,Upper,morning,drought,0.039041,0.019577495319881958,2.920189,0.038442000000000004,0.3310513333333333,2.721119,2.7131213333333335,3.458874,0.7377549999999999,107.43141166666666,453.88518266666665,13.600447032350152,77.62333333333333,77.39333333333333,26.419999999999998,156.5,155.06666666666666
2026-07-02T15:00:00Z,2026-07-02,08:00:00,PSA-00618,4,Upper,morning,drought,0.037743,0.0213084252585685,2.9190023333333333,0.03716133333333333,0.33322466666666667,2.96734,2.9592906666666665,3.735444333333333,0.7681046666666667,104.59304033333333,450.3835446666667,14.931146494581768,81.96333333333334,81.74,27.73,156.36666666666667,155.1
2026-07-03T15:00:00Z,2026-07-03,08:00:00,PSA-00618,4,Upper,morning,drought,0.005448,0.013753093361131525,2.9200773333333334,0.005395333333333334,0.04201766666666667,2.781712333333333,2.7806946666666668,3.4395523333333333,0.65784,109.998347,486.2642006666667,33.08969689428238,85.9,85.87333333333333,26.323333333333334,156.5,155.36666666666667
2026-07-07T15:00:00Z,2026-07-07,08:00:00,PSA-00618,4,Upper,morning,drought,-0.008420666666666667,0.007816432967366465,2.0256113333333334,-0.008476333333333334,-0.07835433333333333,3.3017856666666665,3.3051993333333334,4.078923666666666,0.7771383333333333,108.55054966666667,469.01012166666663,15.188819133110911,87.88666666666667,87.97666666666667,29.246666666666666,86.63333333333334,85.93333333333334
2026-07-08T15:00:00Z,2026-07-08,08:00:00,PSA-00618,4,Upper,morning,drought,-0.007317666666666667,0.009622873912368036,2.478838666666667,-0.007364666666666667,-0.06070266666666667,3.5251983333333334,3.527174,4.209887,0.6846886666666667,115.25857566666666,475.24390666666665,21.763352979414947,87.33,87.38,29.793333333333333,115.76666666666667,115.13333333333333
2026-07-09T15:00:00Z,2026-07-09,08:00:00,PSA-00618,4,Upper,morning,drought,0.013816,0.010750688396563263,2.585826,0.013713333333333334,0.10573933333333332,3.4757503333333335,3.4725443333333335,4.125765333333334,0.6500143333333334,106.56714366666667,480.52401733333335,14.807057767011678,86.47666666666667,86.4,29.439999999999998,124,123.2
2026-07-13T15:00:00Z,2026-07-13,08:00:00,PSA-00618,4,Upper,morning,drought,0.035236666666666666,0.003287054963540061,2.7885156666666666,0.03479433333333333,0.22640033333333331,3.0328910000000002,3.0268573333333335,3.5886276666666665,0.5557363333333334,110.50760666666666,455.5344646666667,11.049853504971491,82.03333333333333,81.86666666666666,27.043333333333333,142,141.3
2026-07-14T15:00:00Z,2026-07-14,08:00:00,PSA-00618,4,Upper,morning,drought,0.010750333333333334,0.023605711434594244,2.7517926666666668,0.010574333333333335,0.06276633333333334,3.2305413333333335,3.2288303333333332,3.762161,0.5316196666666667,109.60292833333334,461.5708006666666,8.319333778441178,84.73,84.68666666666667,27.85333333333333,138.43333333333334,137.26666666666665
2026-07-15T15:00:00Z,2026-07-15,08:00:00,PSA-00618,4,Upper,morning,drought,0.035554,0.0033554464680575686,2.774983333333333,0.03510166666666667,0.23933800000000002,2.9107803333333333,2.904343,3.4926996666666668,0.5819193333333333,108.31475066666667,456.748535,10.783025568205295,84.58,84.39333333333333,26.586666666666666,140.66666666666666,139.83333333333334
2026-07-16T15:00:00Z,2026-07-16,08:00:00,PSA-00618,4,Upper,morning,recovery,0.059673000000000004,0.06134984255073521,2.6617743333333332,0.05748,0.285234,3.352091666666667,3.3438156666666665,3.8046843333333333,0.45259266666666664,164.82842233333332,501.13174433333336,56.39806518206742,85.23333333333333,85.02,28.046666666666667,130.29999999999998,129.53333333333333
2026-06-23T01:30:00Z,2026-06-22,18:30:00,PSA-01670,1,Lower,afternoon,predrought,-0.3980386666666667,0.029799455470416458,2.9215636666666667,-0.46113166666666666,-2.465516,3.13036,3.1896166666666668,3.5843833333333333,0.45402333333333333,149.17361966666667,493.06170633333335,12.133084667808156,88.60000000000001,90.27666666666667,27.023333333333333,156.7,156.6
2026-06-23T13:00:00Z,2026-06-23,06:00:00,PSA-01670,1,Lower,early,predrought,0.241748,0.061477441423663674,2.424622,0.218728,1.2654536666666667,2.698138333333333,2.655046,3.2079506666666666,0.5098126666666667,326.131938,733.079529,29.986628928363693,89.00666666666666,87.58666666666667,25.15,112.16666666666667,112.53333333333333
2026-06-25T13:00:00Z,2026-06-25,06:00:00,PSA-01670,1,Lower,early,predrought,-0.492968,0.031818775510694924,2.9221873333333335,-0.5934056666666667,-3.449323333333333,2.7371933333333334,2.8204163333333336,3.2343230000000003,0.4971296666666667,228.99615966666667,505.939372,72.77705780850124,84.76,87.33666666666667,25.286666666666665,156.76666666666668,156.76666666666665
2026-06-29T13:00:00Z,2026-06-29,06:00:00,PSA-01670,1,Lower,early,predrought,-0.019390333333333332,0.03307875950414908,0.9421653333333333,-0.020623333333333334,-0.17905433333333334,2.5059573333333334,2.5257506666666667,3.3007276666666665,0.7947703333333334,187.56175233333335,702.8933306666667,32.98348692646363,83.00666666666666,83.66,25.616666666666667,35.06666666666666,34.4
2026-06-23T19:00:00Z,2026-06-23,12:00:00,PSA-01670,1,Lower,midday,predrought,-0.42520633333333335,0.06277379400939007,2.884216,-0.5004296666666667,-3.2648866666666665,2.635355333333333,2.7169296666666667,3.2024216666666665,0.5670666666666667,84.63585666666667,305.0182493333333,8.618328975388115,85.02333333333333,87.65,25.116666666666667,152.5,152.7
2026-06-25T19:00:00Z,2026-06-25,12:00:00,PSA-01670,1,Lower,midday,predrought,-0.24315533333333333,0.03778316748677027,1.488362,-0.29246133333333335,-1.8293873333333333,3.0802236666666665,3.1979046666666666,3.61447,0.5342463333333334,75.297358,274.80769833333335,41.020702244258096,87.02333333333334,90.34333333333333,27.166666666666664,58.96666666666667,58.766666666666666
2026-06-23T15:00:00Z,2026-06-23,08:00:00,PSA-01670,1,Lower,morning,predrought,-0.11392466666666667,0.013336881844469246,2.489321,-0.11944666666666666,-0.6799466666666667,2.7807043333333334,2.8029023333333334,3.268711,0.48800666666666664,185.17780566666667,679.86497,27.348243291624332,86.15333333333334,86.83666666666667,25.463333333333335,116.56666666666666,116.96666666666667
2026-06-25T15:00:00Z,2026-06-25,08:00:00,PSA-01670,1,Lower,morning,predrought,-0.221959,0.008849217084013702,2.0634496666666666,-0.248749,-1.3767213333333332,2.852929666666667,2.911535333333333,3.3255763333333332,0.472647,111.31930266666666,452.5563456666667,16.558161220750094,88.39,90.20666666666666,25.756666666666668,88.83333333333333,88.4
2026-06-29T15:00:00Z,2026-06-29,08:00:00,PSA-01670,1,Lower,morning,predrought,-0.44704133333333335,0.008974327291409278,2.9214743333333333,-0.5278353333333333,-4.467277666666667,2.3862966666666665,2.4943606666666667,3.109156666666667,0.7228606666666667,177.85847433333333,649.2313026666667,17.804765128403485,78.65666666666667,82.22,24.623333333333335,156.66666666666666,157.2
2026-06-23T01:30:00Z,2026-06-22,18:30:00,PSA-01670,1,Upper,afternoon,predrought,-0.03872433333333333,0.0867636144955553,2.502306,-0.041416666666666664,-0.284327,3.9623909999999998,3.9718073333333335,4.57874,0.616349,62.880038,203.13611333333333,49.5475875959263,91.37333333333333,91.58333333333334,31.256666666666668,117.6,117.66666666666667
2026-06-23T13:00:00Z,2026-06-23,06:00:00,PSA-01670,1,Upper,early,predrought,1.1758486666666665,0.18493061822838672,2.02713,0.741756,2.3925306666666666,3.089015,2.984657,3.3663806666666667,0.27736533333333335,232.629776,662.1511433333334,79.35631262849076,92.9,89.75666666666666,25.956666666666667,86.73333333333333,86.36666666666666
2026-06-25T13:00:00Z,2026-06-25,06:00:00,PSA-01670,1,Upper,early,predrought,-0.5405556666666667,0.012070687193914593,2.891684333333333,-0.664974,-3.111340333333333,2.960169666666667,3.0368273333333335,3.358853,0.398683,364.7091316666666,874.594625,67.97820227377197,87.58333333333333,89.85333333333334,25.92,153.16666666666669,153.20000000000002
2026-06-29T13:00:00Z,2026-06-29,06:00:00,PSA-01670,1,Upper,early,predrought,0.0035216666666666677,0.038234799546137725,0.850427,0.0024203333333333334,-0.004510000000000003,2.8726376666666664,2.8740313333333334,3.436043333333333,0.563406,145.1844,618.534444,48.2987739110059,86.92333333333333,86.97,26.30666666666667,31.366666666666667,31.3
2026-06-23T19:00:00Z,2026-06-23,12:00:00,PSA-01670,1,Upper,midday,predrought,0.076534,0.23779241091969272,1.974203,0.058124666666666665,0.32086499999999996,3.8262796666666667,3.8142153333333333,4.4950296666666665,0.66875,81.66444166666668,180.571513,47.723881262675725,90.43,90.12666666666667,30.933333333333334,83.8,83.3
2026-06-25T19:00:00Z,2026-06-25,12:00:00,PSA-01670,1,Upper,midday,predrought,-0.21963533333333332,0.006303829338848999,1.3759116666666666,-0.2614206666666667,-1.4542486666666667,3.2540436666666666,3.3557426666666665,3.7259556666666667,0.471912,87.65518666666667,330.2345683333333,29.3806900630072,88.25333333333333,91.01,27.686666666666667,53.733333333333334,53.5
2026-06-23T15:00:00Z,2026-06-23,08:00:00,PSA-01670,1,Upper,morning,predrought,0.05889333333333333,0.022245076226736854,2.177102,0.05720666666666667,0.37962333333333337,3.1245906666666667,3.109581,3.7062666666666666,0.5816763333333334,143.62383,628.6015013333333,34.12775140209816,87.72333333333333,87.30333333333333,27.593333333333334,95.6,95.16666666666667
2026-06-25T15:00:00Z,2026-06-25,08:00:00,PSA-01670,1,Upper,morning,predrought,-0.19330766666666666,0.011454336922464493,1.9584416666666666,-0.21455733333333332,-1.0918906666666668,3.0302656666666667,3.0800096666666668,3.4630343333333333,0.432769,185.58764666666667,690.9319253333333,96.31998180335297,89.42,90.89,26.436666666666667,82.86666666666667,82.53333333333333
2026-06-29T15:00:00Z,2026-06-29,08:00:00,PSA-01670,1,Upper,morning,predrought,-0.4592563333333333,0.02919373025725443,2.870247,-0.5468783333333334,-4.256713333333334,2.5552736666666664,2.6617856666666664,3.2182583333333334,0.6629853333333333,187.47579966666666,681.5836386666666,59.97065966990555,81.15333333333334,84.53999999999999,25.203333333333333,150.96666666666667,151.33333333333334
2026-06-23T01:30:00Z,2026-06-22,18:30:00,PSA-01670,2,Lower,afternoon,predrought,-0.018038666666666675,0.22902961261883437,2.7692656666666666,-0.031827333333333326,-0.2592443333333334,3.5274763333333334,3.535646,4.130831,0.603355,65.56558733333333,249.75663766666668,11.506596339598882,91.42999999999999,91.61666666666667,29.463333333333335,140.23333333333332,140.33333333333334
2026-06-23T13:00:00Z,2026-06-23,06:00:00,PSA-01670,2,Lower,early,predrought,1.163033,0.1652713254378993,2.124363333333333,0.749021,2.2124766666666664,3.0670526666666666,2.9764026666666665,3.3197666666666668,0.252714,220.62754833333332,649.7477623333333,52.51848703068504,94.89333333333333,92.08333333333333,25.723333333333333,92.43333333333334,92.13333333333334
2026-06-25T13:00:00Z,2026-06-25,06:00:00,PSA-01670,2,Lower,early,predrought,-0.11310566666666667,0.1886678890334371,2.4627653333333335,-0.128706,-0.541803,3.291075,3.306772666666667,3.610054,0.318979,286.81481399999996,670.6879883333334,74.40225599747072,90.34333333333333,90.79,27.14666666666667,115.23333333333333,115.53333333333333
2026-06-29T13:00:00Z,2026-06-29,06:00:00,PSA-01670,2,Lower,early,predrought,-0.047675666666666665,0.010267952392436053,0.924944,-0.050355,-0.384142,2.62722,2.6693803333333332,3.290178,0.662958,186.525579,714.6786296666667,45.90109429773316,85.50333333333333,86.87333333333333,25.57,34.36666666666667,34.03333333333333
2026-06-23T19:00:00Z,2026-06-23,12:00:00,PSA-01670,2,Lower,midday,predrought,0.0048166666666666635,0.1291954515350031,2.5126393333333334,1.8833333333333666e-4,-0.027946000000000026,3.216636333333333,3.218282,3.7414716666666665,0.5248353333333333,51.17595266666667,221.44607566666667,27.453178444703006,90.14,90.17666666666666,27.753333333333334,118.4,118.36666666666666
2026-06-25T19:00:00Z,2026-06-25,12:00:00,PSA-01670,2,Lower,midday,predrought,-0.08693999999999999,0.040950103821602205,1.3125913333333334,-0.09392666666666666,-0.8233733333333333,3.765724,3.8253586666666664,4.531643333333333,0.765919,56.481480999999995,225.562261,15.136856572218313,89.26666666666667,90.68,31.073333333333334,50.9,50.7
2026-06-23T15:00:00Z,2026-06-23,08:00:00,PSA-01670,2,Lower,morning,predrought,-0.006896333333333333,0.020698333684945107,2.376509,-0.007037,-0.027577666666666667,3.088768,3.0897063333333334,3.551803,0.46303466666666665,167.65868633333332,659.875061,45.78869907589468,90.59333333333333,90.62,26.866666666666667,108.5,108.6
2026-06-25T15:00:00Z,2026-06-25,08:00:00,PSA-01670,2,Lower,morning,predrought,-0.151088,0.014100562790186772,1.7596023333333333,-0.16532766666666665,-0.8281666666666667,3.301813666666667,3.3448656666666667,3.7286113333333333,0.4267976666666667,158.78153,641.6573283333333,57.65137125112667,90.64333333333333,91.82333333333334,27.696666666666665,72.26666666666667,71.9
2026-06-29T15:00:00Z,2026-06-29,08:00:00,PSA-01670,2,Lower,morning,predrought,-0.171205,0.030660353487851382,2.4313203333333333,-0.184427,-1.2334936666666667,2.9279753333333334,2.9691916666666667,3.4986473333333334,0.5706723333333333,170.421834,652.294881,37.138846554182585,85.77333333333333,86.98333333333333,26.613333333333333,112.4,112.83333333333333
2026-06-23T01:30:00Z,2026-06-22,18:30:00,PSA-01670,2,Upper,afternoon,predrought,0.022226000000000003,0.04645035350780444,2.3661946666666664,0.021439666666666662,0.18496466666666667,4.155234,4.148990666666666,4.902465,0.747231,49.270392,174.431727,5.7143108287205635,91.79333333333334,91.65666666666667,32.46666666666667,107.8,107.73333333333333
2026-06-23T13:00:00Z,2026-06-23,06:00:00,PSA-01670,2,Upper,early,predrought,0.964344,0.11696077651931006,1.9557376666666666,0.644145,2.3147373333333334,3.148927,3.043089,3.456476,0.307549,137.99798566666666,603.371989,11.324872621476317,91.61,88.53333333333333,26.406666666666666,82.73333333333333,82.3
2026-06-25T13:00:00Z,2026-06-25,06:00:00,PSA-01670,2,Upper,early,predrought,0.12893866666666667,0.06443596258560381,2.1799813333333335,0.12060233333333334,0.40736999999999995,3.393097,3.377018666666667,3.679252,0.28615466666666667,258.5455273333333,652.5634766666666,60.113320683102096,91.64,91.20333333333333,27.47,95.8,95.60000000000001
2026-06-29T13:00:00Z,2026-06-29,06:00:00,PSA-01670,2,Upper,early,predrought,0.041775,0.010940804677901896,0.8654343333333333,0.03977933333333333,0.23744533333333331,2.83588,2.8079490000000003,3.3601726666666667,0.524293,282.754059,742.781718,7.681849003727375,87.99,87.12,25.926666666666666,31.96666666666667,31.9
2026-06-23T19:00:00Z,2026-06-23,12:00:00,PSA-01670,2,Upper,midday,predrought,-0.12856766666666666,0.00412367279658963,1.7259143333333333,-0.13893333333333333,-1.1079003333333333,4.0123706666666665,4.071213666666667,4.685339333333333,0.6729686666666667,65.98925633333334,245.26935333333333,6.085418457196876,89.03333333333333,90.33666666666666,31.666666666666668,70.56666666666666,69.86666666666666
2026-06-25T19:00:00Z,2026-06-25,12:00:00,PSA-01670,2,Upper,midday,predrought,-0.04388,0.026556050967717317,1.1921059999999999,-0.04603633333333333,-0.5243916666666667,3.990936,4.034339666666667,5.024447666666667,1.0335113333333332,52.26791,187.14707433333334,30.13098058558006,89.62666666666667,90.59666666666666,32.89333333333333,45.6,45.3
2026-06-23T15:00:00Z,2026-06-23,08:00:00,PSA-01670,2,Upper,morning,predrought,0.14155099999999998,0.051514280049322236,2.3156396666666668,0.13277933333333333,0.8949843333333333,3.135501,3.1031003333333333,3.716067,0.5805656666666666,125.47373466666666,570.1805420000001,35.86326261630945,90.45666666666666,89.52,27.64,104.43333333333334,104.73333333333333
2026-06-25T15:00:00Z,2026-06-25,08:00:00,PSA-01670,2,Upper,morning,predrought,-0.12399166666666667,0.0034774905223930275,1.635692,-0.13416666666666666,-0.747561,3.3841243333333333,3.426631,3.856546,0.47242233333333333,146.76308666666665,619.5808513333334,35.32491664673664,90.72,91.86333333333333,28.276666666666667,66.03333333333333,65.8
2026-06-29T15:00:00Z,2026-06-29,08:00:00,PSA-01670,2,Upper,morning,predrought,-0.12315799999999999,0.009266802415072849,2.2522266666666666,-0.13030833333333333,-1.0398683333333334,2.9811923333333334,3.020205,3.659720333333333,0.678528,143.720388,608.6304526666667,43.852837331577135,83.66666666666667,84.75666666666667,27.376666666666665,100.3,100.1
2026-06-23T01:30:00Z,2026-06-22,18:30:00,PSA-01670,3,Lower,afternoon,predrought,-0.15096600000000002,0.0063838846324162256,2.1368543333333334,-0.16247666666666666,-1.0639453333333333,4.379569333333333,4.421988666666667,4.927631,0.5480619999999999,84.86485533333334,281.62600733333335,28.02363065510502,91.27000000000001,92.15333333333334,32.556666666666665,93.2,92.5
2026-06-23T13:00:00Z,2026-06-23,06:00:00,PSA-01670,3,Lower,early,predrought,0.814887,0.04087320902498358,1.8756046666666666,0.5678283333333334,2.036508,3.2379256666666665,3.139743333333333,3.544046333333333,0.30612066666666665,293.1439766666667,776.6216226666667,69.2499933448168,90.45666666666666,87.71333333333334,26.830000000000002,78.36666666666666,78.03333333333333
2026-06-25T13:00:00Z,2026-06-25,06:00:00,PSA-01670,3,Lower,early,predrought,0.182351,0.20109970373672856,2.034946666666667,0.15735433333333335,0.47628666666666664,3.4151696666666664,3.3945046666666667,3.6795263333333335,0.2643566666666667,237.806798,633.2218626666667,42.251128012268026,91.75666666666666,91.19666666666666,27.473333333333333,87.16666666666667,86.7
2026-06-29T13:00:00Z,2026-06-29,06:00:00,PSA-01670,3,Lower,early,predrought,0.03265733333333334,0.14679346563227305,1.048743,0.017928999999999997,-0.059818,2.9403946666666667,2.9463996666666668,3.4511463333333334,0.5107523333333334,180.765152,677.798218,57.92102270723321,85.59333333333333,85.79333333333334,26.38,39.5,39.06666666666667
2026-06-23T19:00:00Z,2026-06-23,12:00:00,PSA-01670,3,Lower,midday,predrought,-0.14682933333333334,0.007727190973007806,1.5953986666666666,-0.161746,-1.191493,4.167417666666667,4.236946666666666,4.788233666666667,0.620816,53.59566266666667,243.02402266666667,12.920294985597435,89.09333333333333,90.58,32.04666666666667,64.06666666666666,63.66666666666667
2026-06-25T19:00:00Z,2026-06-25,12:00:00,PSA-01670,3,Lower,midday,predrought,-0.20638466666666666,0.015474230718628102,1.3641583333333334,-0.24337733333333333,-1.9196813333333334,4.363064333333333,4.496757666666666,5.022612666666666,0.6595483333333334,52.94978566666666,224.71777866666667,8.023614221723676,89.95,92.7,32.89666666666667,53.2,53.266666666666666
2026-06-23T15:00:00Z,2026-06-23,08:00:00,PSA-01670,3,Lower,morning,predrought,0.007843333333333334,0.01054440180063968,2.1526863333333335,0.007781,0.044621666666666664,3.2280556666666667,3.2262803333333334,3.7301446666666664,0.5020893333333334,279.10411066666666,740.6816813333334,69.61924328232924,88.05666666666667,88.01,27.706666666666667,94.13333333333333,93.73333333333333
2026-06-25T15:00:00Z,2026-06-25,08:00:00,PSA-01670,3,Lower,morning,predrought,0.033669333333333336,0.14649811867847767,1.4853976666666668,0.024265000000000002,0.12680566666666665,3.4939833333333334,3.485934,3.978565666666667,0.48458233333333334,213.94765233333334,584.5524800000001,80.10145751295664,91.74333333333334,91.53,28.813333333333333,58.8,58.666666666666664
2026-06-29T15:00:00Z,2026-06-29,08:00:00,PSA-01670,3,Lower,morning,predrought,-0.07735233333333333,0.005428355306474824,2.0592953333333335,-0.08038533333333334,-0.6837383333333333,3.121728,3.1507639999999997,3.8409969999999998,0.7192686666666667,136.68918866666667,638.346456,14.80148742687455,82.14333333333333,82.90333333333334,28.21,88.60000000000001,88.23333333333333
2026-06-23T01:30:00Z,2026-06-22,18:30:00,PSA-01670,3,Upper,afternoon,predrought,-0.11468033333333333,0.02665992478108918,2.003506333333333,-0.12191033333333334,-0.8961079999999999,4.528459333333333,4.567288333333333,5.146403333333333,0.617944,71.632983,229.25409466666667,24.59579053253562,91.79,92.57666666666667,33.32666666666667,85.39999999999999,84.39999999999999
2026-06-23T13:00:00Z,2026-06-23,06:00:00,PSA-01670,3,Upper,early,predrought,0.24801666666666666,0.4592478298537004,1.8270403333333334,0.17062,0.656961,3.225280666666667,3.1930726666666667,3.6514166666666665,0.42613666666666666,312.034958,760.1552123333333,88.65535107997854,86.49666666666667,85.60666666666667,27.336666666666666,75.76666666666667,75.16666666666667
2026-06-25T13:00:00Z,2026-06-25,06:00:00,PSA-01670,3,Upper,early,predrought,0.4698653333333333,0.07323207038131131,1.9396033333333333,0.3772466666666667,0.951575,3.42178,3.378200666666667,3.6363096666666666,0.21452933333333332,267.1358593333333,689.156921,27.574311725078065,90.31666666666668,89.16333333333333,27.27,81.83333333333334,81.46666666666667
