"","X","Year","Month","Day","Hour","Minute","Second","tmd5","tmd15","tmd25","tmd35","tmu5","tmu15","tmu25","tmu35","alpha5","beta5","VhrmHRM5","alpha15","beta15","VhrmHRM15","alpha25","beta25","VhrmHRM25","alpha35","beta35","VhrmHRM35","Voltage","EMU","TreeID","Datetime","SF_avg","SF_norm"
"11",11,26,3,30,17,0,14,61.950950950951,39.4414414414414,41.9314314314314,81.9704704704705,99.002002002002,29.9794794794795,32.4694694694695,32.9674674674675,0.475134375088439,0.369142528801038,5.26044905188336,1.12102017496204,0.737588810648576,16.7353356103969,0.955927426901287,0.53445295063616,16.6097536212004,0.49451221942292,0.346624608085224,11.3617241007093,0,"R1171_T",NA,2026-03-30 17:00:00,12.4918155960475,0.612396932841614
"12",12,26,3,30,17,30,14,43.4254254254254,48.4054054054054,40.9354354354354,49.8993993993994,96.4124124124124,31.4734734734735,34.4614614614615,32.9674674674675,-0.117489641709973,-0.21950056003572,-3.62891120009282,0.691574630255846,0.499021645096102,10.2936524398039,0.558511599795806,0.242195648640172,10.6485162146182,0.187120611981157,-0.102173624729295,6.75084998908283,0,"R1171_T",NA,2026-03-30 17:30:00,6.01602686085303,0.294928817124459
"13",13,26,3,30,18,0,14,66.4329329329329,46.4134134134134,44.9194194194194,66.9309309309309,97.9064064064064,37.9474474474475,37.4494494494495,33.9634634634635,0.0864155777337335,0.0271509890659636,-0.570332908437216,0.540422181414022,0.342230409920901,8.0263657071765,0.380574279193349,0.129211731480008,7.97945640558139,-0.00234067258258554,-0.165070493714334,3.90893072062668,0,"R1171_T",NA,2026-03-30 18:00:00,4.83610498123684,0.237084500218412
"14",14,26,3,30,18,30,14,66.4329329329329,34.4614614614615,56.472972972973,46.4134134134134,99.002002002002,37.4494494494495,36.9514514514515,37.4494494494495,0.088373521959088,-0.00490597876884303,-0.540963745056896,0.209848226531433,-0.00186741417480437,3.06775638393765,0.228449978218132,0.132136367985346,5.69759189095313,-0.291037972567075,-0.522679527018771,-0.421528779140665,0,"R1171_T",NA,2026-03-30 18:30:00,1.9507139376733,0.095631513537592
"15",15,26,3,30,19,0,14,52.488988988989,48.9034034034034,34.9594594594595,38.4454454454454,98.4044044044044,38.9434434434434,39.4414414414414,37.4494494494495,-0.151457267253087,-0.261347142833773,-4.13842558323952,0.181106027906026,0.134095461455868,2.63662340455655,0.051923403400216,-0.151464605188565,3.04969326868439,-0.349845015136469,-0.570849825270168,NA,0,"R1171_T",NA,2026-03-30 19:00:00,NA,NA
"16",16,26,3,30,19,30,14,80.9744744744745,51.990990990991,36.9514514514515,39.4414414414414,98.9024024024024,40.4374374374374,38.9434434434434,41.9314314314314,-0.168980390102277,0.00166251077360969,-4.40127242597738,0.137132146958168,0.111079560855548,1.97701519033868,0.0321421110947805,-0.167528387616109,2.75297388410285,-0.394245263728081,-0.624917645477185,NA,0,"R1171_T",NA,2026-03-30 19:30:00,NA,NA
"17",17,26,3,30,20,0,14,82.9664664664665,60.1581581581582,40.9354354354354,93.4244244244244,97.9064064064064,40.9354354354354,41.9314314314314,39.9394394394394,-0.216355537466156,-0.0303675366163896,-5.11189963643556,-0.000650116479709737,0.0899755968183476,-0.0897187612294814,0.00451141757676677,-0.198415539867224,2.33851348133265,-0.413194967111034,-0.233660738528081,NA,0,"R1171_T",NA,2026-03-30 20:00:00,NA,NA
"18",18,26,3,30,20,30,14,52.986986986987,42.9274274274274,39.4414414414414,43.9234234234234,98.9024024024024,41.7322322322322,38.9434434434434,37.4494494494495,-0.022366169597822,-0.121065857247967,-2.20205911841055,0.17907817360366,0.0902894713474608,2.60620559002107,0.00315724222251051,-0.180653499693263,2.3182008510188,-0.417164316837789,-0.626044668804161,NA,0,"R1171_T",NA,2026-03-30 20:30:00,NA,NA
"19",19,26,3,30,21,0,14,70.4169169169169,49.4014014014014,53.982982982983,61.452952952953,98.4044044044044,39.4414414414414,42.9274274274274,35.9554554554555,-0.0991546240311878,-0.154150679827275,-3.35388593491104,0.0899911614894914,0.0758846975248622,1.26990040830853,-0.00861990652841471,-0.112864755815955,2.14154361975493,-0.183376555642462,-0.239716568156898,1.19339247472853,0,"R1171_T",NA,2026-03-30 21:00:00,0.312737641970239,0.0153316042215106
"20",20,26,3,30,21,30,14,64.4409409409409,57.1701701701702,38.9434434434434,51.492992992993,98.4044044044044,41.4334334334334,41.9314314314314,40.4374374374374,0.041077462240461,-0.0512612220323059,-1.2504046408363,-0.048907821737022,0.0572949046611524,-0.813584340089165,-0.0463299307866812,-0.224069252819562,1.57589325588093,-0.124945652359606,-0.281917722606837,2.06985602397136,0,"R1171_T",NA,2026-03-30 21:30:00,0.395440074731706,0.019385996136941
"21",21,26,3,30,22,0,14,52.488988988989,35.9554554554555,40.9354354354354,74.8988988988989,97.9064064064064,43.9234234234234,40.4374374374374,39.9394394394394,-0.0467781950619363,-0.147953913289747,-2.56823950037226,0.174449004956206,0.0177674069451838,2.53676806030925,-0.0720438143144911,-0.243034102292694,1.19018500296378,-0.314543244492419,-0.277767615394605,-0.774107858020825,0,"R1171_T",NA,2026-03-30 22:00:00,0.0961514262199864,0.00471371339520073
"22",22,26,3,30,22,30,14,59.958958958959,59.958958958959,43.9234234234234,42.9274274274274,96.9104104104104,41.9314314314314,45.4174174174174,39.4414414414414,0.0383831478845896,-0.0560278314696604,-1.29081935617437,-0.00120274403188459,0.0498718300401675,-0.0980081745121042,-0.0486867507044724,-0.2148683784079,1.54054095711406,-0.408749832232305,-0.598039978280454,NA,0,"R1171_T",NA,2026-03-30 22:30:00,NA,NA
"23",23,26,3,30,23,0,14,73.4049049049049,45.9154154154154,53.484984984985,66.4329329329329,98.9024024024024,41.4334334334334,39.9394394394394,39.4414414414414,-0.121977146982824,-0.109142964408972,-3.69622377918558,0.0954385844491371,0.0358906706840824,1.35161175270322,0.124632470095975,0.0185937649384091,4.14032926912078,-0.286885662278546,-0.280221881867495,-0.359244124812725,0,"R1171_T",NA,2026-03-30 23:00:00,0.359118279456425,0.0176053617807212
"24",24,26,3,30,23,30,14,64.4409409409409,33.9634634634635,50.496996996997,64.9389389389389,98.4044044044044,45.7162162162162,42.4294294294294,38.4454454454454,-0.045716616545952,-0.133241998902355,-2.5523158226325,0.131392306588947,-0.00561996561713878,1.89091758480036,0.00761937129912396,-0.15778925267117,2.38513278716801,-0.266228072687241,-0.290506135328402,-0.0493802809431552,0,"R1171_T",NA,2026-03-30 23:30:00,0.418588567098179,0.0205208244264028
