"","X","Year","Month","Day","Hour","Minute","Second","tmd5","tmd15","tmd25","tmd35","tmu5","tmu15","tmu25","tmu35","alpha5","beta5","VhrmHRM5","alpha15","beta15","VhrmHRM15","alpha25","beta25","VhrmHRM25","alpha35","beta35","VhrmHRM35","Voltage","EMU","TreeID","Datetime"
"21193",21193,26,4,28,16,30,14,53.7837837837838,NA,NA,NA,75.4964964964965,NA,NA,NA,-0.0603218903810256,-0.0139970323962318,-1.13920007091485,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.03,"R1132",NA,2026-04-28 16:30:00
"21194",21194,26,4,28,17,0,14,52.488988988989,NA,NA,NA,66.9309309309309,NA,NA,NA,-0.073795456720177,-0.0136240355351632,-1.34130356600212,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.03,"R1132",NA,2026-04-28 17:00:00
"21195",21195,26,4,28,17,30,14,50.496996996997,NA,NA,NA,64.2417417417417,NA,NA,NA,-0.0943284121110403,-0.015698909543107,-1.64929789686507,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.03,"R1132",NA,2026-04-28 17:30:00
"21196",21196,26,4,28,18,0,14,53.0865865865866,NA,NA,NA,63.2457457457458,NA,NA,NA,-0.097536741605141,-0.0376569769190889,-1.69742283927659,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.03,"R1132",NA,2026-04-28 18:00:00
"21197",21197,26,4,28,18,30,14,54.7797797797798,NA,NA,NA,69.2217217217217,NA,NA,NA,-0.0877036055356464,-0.023149728725351,-1.54992579823417,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.03,"R1132",NA,2026-04-28 18:30:00
"21198",21198,26,4,28,19,0,14,50.1981981981982,NA,NA,NA,61.6521521521522,NA,NA,NA,-0.0830156903582158,-0.0283809332422332,-1.47960707057271,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.03,"R1132",NA,2026-04-28 19:00:00
"21199",21199,26,4,28,19,30,14,47.9074074074074,NA,NA,NA,57.6681681681682,NA,NA,NA,-0.0502574717240131,-0.0136008662409355,-0.988233791059665,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.03,"R1132",NA,2026-04-28 19:30:00
"21200",21200,26,4,28,20,0,14,52.986986986987,NA,NA,NA,60.6561561561562,NA,NA,NA,-0.0470926885528381,0.0035207171680106,-0.940762043492041,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.03,"R1132",NA,2026-04-28 20:00:00
"21201",21201,26,4,28,20,30,14,57.6681681681682,NA,NA,NA,67.1301301301301,NA,NA,NA,-0.0420539100444746,0.0139224243556522,-0.865180365866589,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.03,"R1132",NA,2026-04-28 20:30:00
"21202",21202,26,4,28,21,0,14,51.492992992993,NA,NA,NA,64.9389389389389,NA,NA,NA,-0.0521160994694304,0.0112889251548147,-1.01611320724092,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.03,"R1132",NA,2026-04-28 21:00:00
"21203",21203,26,4,28,21,30,14,51.492992992993,NA,NA,NA,59.958958958959,NA,NA,NA,-0.0343437077965894,0.00837926856240422,-0.74952733214831,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.03,"R1132",NA,2026-04-28 21:30:00
"21204",21204,26,4,28,22,0,14,48.9034034034034,NA,NA,NA,60.2577577577578,NA,NA,NA,-0.0335238749613957,0.0310321092477231,-0.737229839620404,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.03,"R1132",NA,2026-04-28 22:00:00
"21205",21205,26,4,28,22,30,14,50.6961961961962,NA,NA,NA,62.1501501501502,NA,NA,NA,-0.0392157143768982,0.0112119495120616,-0.822607430852942,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.03,"R1132",NA,2026-04-28 22:30:00
"21206",21206,26,4,28,23,0,14,47.9074074074074,NA,NA,NA,61.452952952953,NA,NA,NA,-0.0360081438689591,0.0135909242140192,-0.774493873233856,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.03,"R1132",NA,2026-04-28 23:00:00
"21207",21207,26,4,28,23,30,14,53.2857857857858,NA,NA,NA,62.7477477477478,NA,NA,NA,-0.0485487781381873,0.00797938990847515,-0.962603387272279,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.03,"R1132",NA,2026-04-28 23:30:00
"21208",21208,26,4,29,0,0,14,51.5925925925926,NA,NA,NA,65.7357357357357,NA,NA,NA,-0.0313208532195017,0.0111353198883954,-0.704184513491995,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.03,"R1132",NA,2026-04-29
